Regional,Ano,Mês,Data,Ocorrência,Solicitação,Endereço,Bairro,Localidade,mE,mN,Grau de Risco,Data da Ação,Tipo da Ação,Observação
Planície,2016,Maio,30/5/2016,Alagamentos,Monitoramento Alagado,"Rua Muriti, S/N",Estância,Localidade Não Cadastrada,,,R1,30/5/2016,Análise Visual Estrutural,
Planície,2016,Maio,30/5/2016,Alagamentos,Monitoramento Alagado,"Rua Muriti, S/N",Estância,Localidade Não Cadastrada,,,R1,30/5/2016,Análise Visual Estrutural,
Planície,2016,Maio,30/5/2016,Alagamentos,Monitoramento Alagado,Rua Antônio Luis Lins Barros,Caxangá,Localidade Não Cadastrada,,,R1,30/5/2016,Mapeamento de Área de Risco,
Planície,2016,Maio,30/5/2016,Alagamentos,Monitoramento Alagado,"Rua Dr. Dustan de Cravalho, S/N",Caxangá,Localidade Não Cadastrada,,,R1,30/5/2016,Mapeamento de Área de Risco,
Planície,2016,Maio,30/5/2016,Alagamentos,Monitoramento Alagado,Travessa do Bissol,Caxangá,Localidade Não Cadastrada,,,R1,30/5/2016,Mapeamento de Área de Risco,
Planície,2016,Junho,30/5/2016,Alagamentos,Vistoria em Imóveis,Av. Vereador Otacílio de Azevedo,Brejo de Beberibe,Sem Localidade,,,R1,1/6/2016,Análise Visual Estrutural,
Planície,2017,Abril,5/4/2017,Imóveis Alagados,Monitoramento Alagado,Rua Dr. José Guimarães,San Martin,Sem Localidade,,,R1,5/4/2017,Mapeamento de Área de Risco,
Planície,2017,Abril,5/4/2017,Imóveis Alagados,Monitoramento Alagado,Travessa Dr. José Guimarães,San Martin,Sem Localidade,,,R1,5/4/2017,Mapeamento de Área de Risco,
Planície,2017,Abril,5/4/2017,Imóveis Alagados,Monitoramento Alagado,Beco Dr. José Guimarães,San Martin,Sem Localidade,,,R1,5/4/2017,Mapeamento de Área de Risco,
Planície,2017,Abril,5/4/2017,Imóveis Alagados,Monitoramento Alagado,Rua Dr. Guimarães,San Martin,Sem Localidade,,,R1,5/4/2017,Mapeamento de Área de Risco,
Planície,2017,Abril,11/4/2017,Alagamentos,Monitoramento Setor Alagado,"Rua Guarani, S/N",Linha do Tiro,Sem localidade,,,R1,11/4/2017,Análise Visual Estrutural,
Planície,2017,Abril,13/4/2017,Alagamentos,Monitoramento Alagado,Vila Felicidade,Caxangá,Sem localidade,,,R1,13/4/2017,Análise Visual Estrutural,
Planície,2017,Abril,13/4/2017,Alagamentos,Monitoramento Alagado,Nova Morada,Caxangá,Sem localidade,,,R1,13/4/2017,Análise Visual Estrutural,
Planície,2017,Maio,8/5/2017,Alagamentos,Monitoramento Alagado,Rua Hildebrando de Vasconcelos Com Rua Canavial,Linha do Tiro,Sem localidade,,,R1,8/5/2017,Identificação de Setor de Risco (Alagados),
Planície,2017,Maio,8/5/2017,Alagamentos,Monitoramento Alagado,1a Travessa da Rua Luiz Ramos Leal,Linha do Tiro,Sem localidade,,,R1,8/5/2017,Identificação de Setor de Risco (Alagados),
Planície,2017,Maio,8/5/2017,Alagamentos,Monitoramento Alagado,"Rua Guarajá, 56",Linha do Tiro,Sem localidade,,,R1,8/5/2017,Identificação de Setor de Risco (Alagados),
Planície,2017,Maio,8/5/2017,Alagamentos,Monitoramento Alagado,Rua Guapiaçu,Linha do Tiro,Sem localidade,,,R1,8/5/2017,Identificação de Setor de Risco (Alagados),
Planície,2017,Maio,8/5/2017,Alagamentos,Monitoramento Alagado,Rua Rio Tinto,Linha do Tiro,Sem localidade,,,R1,8/5/2017,Identificação de Setor de Risco (Alagados),
Planície,2017,Maio,8/5/2017,Alagamentos,Monitoramento Alagado,Rua Eládio Caboim Co Rua Mamede Coelho,Linha do Tiro,Sem localidade,,,R1,8/5/2017,Identificação de Setor de Risco (Alagados),
Planície,2017,Maio,8/5/2017,Alagamentos,Monitoramento Alagado,Rua da Paz Co Rua Chagas Ferreira,Linha do Tiro,Sem localidade,,,R1,8/5/2017,Identificação de Setor de Risco (Alagados),
Planície,2017,Maio,31/5/2017,Alagamentos,Vistoria em Imóveis,"Rua Torres Homem, 37",Várzea,Sem localidade,,,R1,31/5/2017,Análise Visual Estrutural,
Planície,2017,Maio,31/5/2017,Alagamentos,Vistoria em Imóveis,"Av. Rio Morno, 08",Linha do Tiro,Sem localidade,,,R1,31/5/2017,Análise Visual Estrutural,
Planície,2017,Maio,31/5/2017,Alagamentos,Monitoramento Alagado,Rua Rio Morno Margem do Rio E do Beco,Linha do Tiro,Localidade Não Cadastrada,,,R1,31/5/2017,Identificação de Setor de Risco (Alagados),
Planície,2017,Maio,31/5/2017,Alagamentos,Monitoramento Alagado,Rua Rio Morno Conjunto Habitacional,Linha do Tiro,Localidade Não Cadastrada,,,R1,31/5/2017,Identificação de Setor de Risco (Alagados),
Planície,2017,Maio,31/5/2017,Alagamentos,Monitoramento Alagado,Rua Rio Morno Escala Ponto 6,Linha do Tiro,Localidade Não Cadastrada,,,R1,31/5/2017,Identificação de Setor de Risco (Alagados),
Planície,2017,Maio,31/5/2017,Alagamentos,Monitoramento Alagado,Rua dos Craveiros,Campina do Barreto,Localidade Não Cadastrada,,,R1,31/5/2017,Identificação de Setor de Risco (Alagados),
Planície,2017,Maio,31/5/2017,Alagamentos,Monitoramento Alagado,Rua Nadia,Campina do Barreto,Localidade Não Cadastrada,,,R1,31/5/2017,Identificação de Setor de Risco (Alagados),
Planície,2017,Maio,31/5/2017,Alagamentos,Monitoramento Alagado,"Rua Dr. Dustan, 601",Caxangá,Sem localidade,,,R1,31/5/2017,Análise Visual Estrutural,
Planície,2017,Maio,31/5/2017,Alagamentos,Vistoria em Imóveis,Rua Antonio Torres Galvão,Boa Viagem,Sem localidade,,,R1,31/5/2017,,
Planície,2017,Maio,31/5/2017,Alagamentos,Vistoria em Imóveis,"Rua Torres Homem, S/N",Várzea,Sem localidade,,,R1,31/5/2017,Análise Visual Estrutural,
Planície,2017,Maio,31/5/2017,Alagamentos,Vistoria em Imóveis,"Rua Torres Homem, 124",Várzea,Sem localidade,,,R1,31/5/2017,Análise Visual Estrutural,
Planície,2018,Abril,19/4/2018,Alagamentos,Monitoramento Alagado,"Vila Vintém, 45",Brejo de Beberibe,Sem Localidade,,,,19/4/2018,Atendimento Social,
Planície,2018,Abril,19/4/2018,Alagamentos,Monitoramento Alagado,"Vila Vintém, S/N",Brejo de Beberibe,Sem Localidade,,,,19/4/2018,Atendimento Social,
Planície,2019,Janeiro,28/1/2019,Alagamentos,Vistoria em Imóveis,"Rua Ernesto Cavalcanti, 141",Afogados,Sem Localidade,,,,28/1/2019,Análise Visual Estrutural,
Planície,2019,Janeiro,28/1/2019,Alagamentos,Vistoria em Imóveis,"R. Jorge Couceiro da C. Eiras, 706",Boa Viagem,Sem Localidade,,,,28/1/2019,Análise Visual Estrutural,
Planície,2019,Janeiro,28/1/2019,Alagamentos,Vistoria em Imóveis,Rua Rio Morno,Dois Unidos,Sem Localidade,,,,28/1/2019,Análise Visual Estrutural,
Planície,2019,Fevereiro,6/2/2019,Alagamentos,Vistoria Alagado,Rua Guarani,Linha do Tiro,Sem Localidade,,,,6/2/2019,Análise Visual Estrutural,
Planície,2019,Junho,13/6/2019,Alagamentos,Vistoria em Imóveis,Rua Jose Austregesilo N 63,Arruda,Sem Localidade,,,,13/6/2019,,
Planície,2019,Junho,13/6/2019,Alagamentos,Monitoramento Alagado,Cabeça de Vaca,Jiquiá,Sem Localidade,,,,13/6/2019,Mapeamento de Área de Risco,
Planície,2019,Junho,13/6/2019,Alagamentos,Monitoramento Alagado,Canal de Guarulhos,Jd. São Paulo,Sem Localidade,,,,13/6/2019,Mapeamento de Área de Risco,
Planície,2019,Junho,13/6/2019,Alagamentos,Monitoramento Alagado,Rio Morno,Linha do Tiro,Sem Localidade,,,,13/6/2019,Mapeamento de Área de Risco,
Planície,2019,Junho,14/6/2019,Alagamentos,Vistoria em Imóveis,"Rua Bom Jesus da Lapa, 02",Torre,Sem Localidade,,,,14/6/2019,,
Planície,2019,Junho,14/6/2019,Alagamentos,Vistoria em Imóveis,"Rua Peroba, S/N",Estância,Sem Localidade,,,,14/6/2019,,
Planície,2019,Junho,14/6/2019,Alagamentos,Vistoria em Imóveis,"Rua Tomas de Lima, 489",Coqueiral,Sem Localidade,,,,14/6/2019,,
Planície,2019,Junho,14/6/2019,Alagamentos,Monitoramento Alagado,Rua da Cocordia,São José,Sem Localidade,,,,14/6/2019,Mapeamento de Área de Risco,
Planície,2019,Junho,14/6/2019,Alagamentos,Monitoramento Alagado,Rua Imperial,São José,Sem Localidade,,,,14/6/2019,Mapeamento de Área de Risco,
Planície,2019,Junho,14/6/2019,Alagamentos,Monitoramento Alagado,Rua São Nicolau,Ipsep,Sem Localidade,,,,14/6/2019,Mapeamento de Área de Risco,
Planície,2019,Junho,14/6/2019,Alagamentos,Monitoramento Alagado,Canal Guarulhos,Jd. São Paulo,Sem Localidade,,,,14/6/2019,Mapeamento de Área de Risco,
Planície,2019,Junho,14/6/2019,Alagamentos,Monitoramento Alagado,Av. José Rufino,Jd. São Paulo,Sem Localidade,,,,14/6/2019,Mapeamento de Área de Risco,
Planície,2019,Junho,14/6/2019,Alagamentos,Monitoramento Alagado,4a Travessa Coripós,Coqueiral,Sem Localidade,,,,14/6/2019,Mapeamento de Área de Risco,
Planície,2019,Junho,14/6/2019,Alagamentos,Monitoramento Alagado,3a Travessa Coripós,Coqueiral,Sem Localidade,,,,14/6/2019,Mapeamento de Área de Risco,
Planície,2019,Junho,14/6/2019,Alagamentos,Monitoramento Alagado,Rua Maquiné,Coqueiral,Sem Localidade,,,,14/6/2019,Mapeamento de Área de Risco,
Planície,2019,Julho,24/7/2019,Alagamentos,Vistoria em Imóveis,"Rua Guapiaçu, 68",Linha do Tiro,Sem Localidade,,,,24/7/2019,,
Planície,2019,Julho,24/7/2019,Alagamentos,Vistoria em Imóveis,"Rua Rio Morno, N 58",Linha do Tiro,Sem Localidade,,,,24/7/2019,Análise Visual Estrutural,
Planície,2019,Julho,26/7/2019,Alagamentos,Vistoria em Imóveis,Rua Jose Ponciano N 190a,Jd. São Paulo,Sem Localidade,,,,26/7/2019,Análise Visual Estrutural,
Planície,2019,Julho,26/7/2019,Alagamentos,Vistoria em Imóveis,"Rua Pe Henrique, 5",Várzea,Sem Localidade,,,,26/7/2019,,
Planície,2019,Julho,26/7/2019,Alagamentos,Vistoria em Imóveis,"Rua Pe Henrique, 5",Várzea,Sem Localidade,,,,29/7/2019,Análise Visual Estrutural,
